id;name;kingdom_id;rarity;mana;spell_type;type1;type2;color1;color2;color3
7189;Туз Жезлов;3000;Легендарный;6;Поддержка;Конструкт;;красный;;
7599;Yao Guai's Lion;3030;Обычный;3;Разрушитель;;;красный;;
6465;Гиена;3027;Обычный;9;Воевода;Зверь;;красный;;
7203;Врата из адского камня;3082;Обычный;9;Защитник;Демон; Конструкт;красный;;
7128;Warrior of Envy;3037;Обычный;3;Разрушитель;;;красный;;
7338;Threstral;3028;Редчайший;3;Разрушитель;;;красный;;
7355;Доминион;3014;Эпический;12;Ассасин;Божество; Рыцарь;красный; желтый;
6486;Песчаный скороход;3024;Редкий;16;Защитник;Монстр;;красный; желтый;
7038;Воин Адского Когтя;3054;Эпический;13;Воин;Демон; Ракша;красный; желтый;
7079;Леди Эстель;3002;Эпический;13;Поддержка;Фея; Мистик;красный; желтый;
7563;ФИКСИК-5000;3001;Эпический;13;Поддержка;Механизм;;красный; желтый;
6635;Полугрив;3005;Редкий;10;Разрушитель;Ракша;;красный; желтый;
7074;Страж Хельгор;3021;Эпический;16;Защитник;Демон; Рыцарь;красный; желтый;
7435;Эгекатль;3023;Эпический;12;Генератор;Стрикс; Мистик;красный; желтый;
6944;Пустынный червь;3024;Редчайший;9;Разрушитель;Монстр;;красный; желтый;
7009;Второй Коготь Анхур;3005;Эпический;14;Поддержка;Ракша; Рыцарь;красный; желтый;
7098;Огнерожденный орел;3080;Редкий;11;Разрушитель;Элементаль; Зверь;красный; желтый;
6214;Гном-рубака;3013;Редчайший;18;Разрушитель;Гном;;красный; желтый;
6417;Пэнлун;3030;Эпический;14;Маг;Божество; Дракон;красный; желтый;
6072;Молох;3014;Легендарный;14;Чародей;Демон;;красный; желтый;
6590;Гимлет Громопивец;3012;Эпический;12;Генератор;Гном;;красный; желтый;
6974;Дурган Сталепад;3012;Эпический;12;Поддержка;Гном;;красный; желтый;
6007;Огнемет;3001;Редчайший;12;Маг;Механизм;;красный; желтый;
6771;Ламашту;3021;Эпический;12;Генератор;Демон; Рыцарь;красный; желтый;
6846;Безумный тролль;3070;Эпический;12;Генератор;Элементаль; Великан;красный; желтый;
7052;Дева-лебедь;3023;Эпический;14;Воевода;Зверь; Человек;красный; желтый;
6730;Мортлах Крепкобород;3012;Эпический;12;Разрушитель;Гном;;красный; желтый;
7422;Кровавый эльф;3007;Редчайший;11;Чародей;Нежить; Эльф;красный; желтый;
6221;Огненная ящерица;3000;Редкий;11;Генератор;Элементаль; Зверь;красный; желтый;
6754;Гарпия-маг;3067;Эпический;14;Генератор;Стрикс; Мистик;красный; желтый;
6123;Терраксис;3000;Эпический;13;Маг;Демон;;красный; желтый;
6982;Мехатавр;3059;Эпический;13;Воин;Бык; Механизм;красный; желтый;
7066;Баз Костетряс;3038;Эпический;12;Разрушитель;Карлик;;красный; желтый;
6349;Сэр Гавейн;3006;Эпический;14;Воевода;Человек; Рыцарь;красный; желтый;
7310;Чжу-Цюэ;3030;Эпический;11;Поддержка;Божество; Зверь;красный; желтый;
6336;Гаруда;3023;Легендарный;15;Маг;Элементаль; Стрикс;красный; желтый;
6929;Разрывобот;3045;Эпический;14;Ассасин;Гном; Механизм;красный; желтый;
7473;Пандаллиста;3030;Эпический;14;Разрушитель;Урск; Конструкт;красный; желтый;
6542;Облезлый морской волк;3026;Эпический;12;Генератор;Оборотень; Разбойник;красный; желтый;
7509;Возмездие;3014;Эпический;12;Разрушитель;Божество;;красный; желтый;
6765;Сверкочешуй;3002;Эпический;12;Разрушитель;Фея; Дракон;красный; желтый;
6461;Стригик;3023;Эпический;12;Воин;Стрикс; Рыцарь;красный; желтый;
6572;Пиггра;3000;Эпический;12;Генератор;Монстр;;красный; желтый;
7087;Великий змей;3064;Легендарный;16;Маг;Дракон;;красный; желтый;
7183;Орлосов;3023;Редкий;10;Разрушитель;Зверь;;красный; желтый;
6827;Птица-перевертень;3068;Редкий;11;Разрушитель;Зверь;;красный; желтый;
6678;Цилинь;3030;Легендарный;18;Воевода;Божество; Зверь;красный; желтый;
6135;Гар'Нок;3018;Легендарный;15;Воевода;Орк;;красный; желтый;
6248;Великий инквизитор;3014;Эпический;13;Разрушитель;Божество; Человек;красный; желтый;
6150;Диметраксия;3022;Эпический;13;Маг;Дракон;;красный; желтый;
